Machine Name,MTC_Compressor
Point Name,RK1_B1Y
Comp,
Probe Angle,0° None
Amp Unit,µm pp
Speed Unit,rpm
Variable,1X
Amp,Amp Status,Phase,Phase Status,Speed,Speed Status,Timestamp
43.069,Valid,92,Valid,1738,Valid,1/24/2019 1:01:12 AM
44.813,Valid,93,Valid,1756,Valid,1/24/2019 1:01:12 AM
47.187,Valid,95,Valid,1771,Valid,1/24/2019 1:01:12 AM
48.204,Valid,98,Valid,1787,Valid,1/24/2019 1:01:12 AM
48.786,Valid,100,Valid,1807,Valid,1/24/2019 1:01:13 AM
48.786,Valid,105,Valid,1835,Valid,1/24/2019 1:01:13 AM
48.398,Valid,106,Valid,1853,Valid,1/24/2019 1:01:13 AM
47.672,Valid,107,Valid,1865,Valid,1/24/2019 1:01:13 AM
46.46,Valid,107,Valid,1880,Valid,1/24/2019 1:01:13 AM
46.267,Valid,106,Valid,1896,Valid,1/24/2019 1:01:13 AM
46.703,Valid,105,Valid,1908,Valid,1/24/2019 1:01:13 AM
47.284,Valid,104,Valid,1921,Valid,1/24/2019 1:01:13 AM
48.883,Valid,103,Valid,1952,Valid,1/24/2019 1:01:14 AM
49.706,Valid,103,Valid,1970,Valid,1/24/2019 1:01:14 AM
50.966,Valid,103,Valid,1989,Valid,1/24/2019 1:01:14 AM
51.886,Valid,103,Valid,2006,Valid,1/24/2019 1:01:14 AM
52.565,Valid,103,Valid,2019,Valid,1/24/2019 1:01:14 AM
53.291,Valid,103,Valid,2035,Valid,1/24/2019 1:01:14 AM
54.115,Valid,102,Valid,2049,Valid,1/24/2019 1:01:14 AM
54.987,Valid,102,Valid,2060,Valid,1/24/2019 1:01:14 AM
55.471,Valid,101,Valid,2078,Valid,1/24/2019 1:01:15 AM
55.956,Valid,101,Valid,2090,Valid,1/24/2019 1:01:15 AM
58.088,Valid,99,Valid,2109,Valid,1/24/2019 1:01:15 AM
60.122,Valid,99,Valid,2126,Valid,1/24/2019 1:01:15 AM
62.399,Valid,99,Valid,2139,Valid,1/24/2019 1:01:15 AM
64.483,Valid,100,Valid,2155,Valid,1/24/2019 1:01:15 AM
66.081,Valid,101,Valid,2174,Valid,1/24/2019 1:01:15 AM
69.86,Valid,104,Valid,2199,Valid,1/24/2019 1:01:15 AM
71.459,Valid,105,Valid,2215,Valid,1/24/2019 1:01:16 AM
72.622,Valid,107,Valid,2225,Valid,1/24/2019 1:01:16 AM
73.445,Valid,108,Valid,2240,Valid,1/24/2019 1:01:16 AM
75.044,Valid,108,Valid,2259,Valid,1/24/2019 1:01:16 AM
76.788,Valid,107,Valid,2274,Valid,1/24/2019 1:01:16 AM
79.065,Valid,106,Valid,2290,Valid,1/24/2019 1:01:16 AM
81.584,Valid,106,Valid,2309,Valid,1/24/2019 1:01:16 AM
85.218,Valid,105,Valid,2322,Valid,1/24/2019 1:01:16 AM
87.834,Valid,105,Valid,2334,Valid,1/24/2019 1:01:16 AM
90.934,Valid,106,Valid,2337,Valid,1/24/2019 1:01:16 AM
94.713,Valid,107,Valid,2350,Valid,1/24/2019 1:01:17 AM
97.62,Valid,108,Valid,2364,Valid,1/24/2019 1:01:17 AM
100.43,Valid,110,Valid,2378,Valid,1/24/2019 1:01:17 AM
103.288,Valid,111,Valid,2397,Valid,1/24/2019 1:01:17 AM
107.891,Valid,114,Valid,2425,Valid,1/24/2019 1:01:17 AM
113.22,Valid,116,Valid,2459,Valid,1/24/2019 1:01:17 AM
115.691,Valid,117,Valid,2472,Valid,1/24/2019 1:01:17 AM
118.355,Valid,118,Valid,2487,Valid,1/24/2019 1:01:18 AM
120.778,Valid,119,Valid,2500,Valid,1/24/2019 1:01:18 AM
123.394,Valid,120,Valid,2517,Valid,1/24/2019 1:01:18 AM
125.283,Valid,121,Valid,2533,Valid,1/24/2019 1:01:18 AM
125.283,Valid,121,Valid,2533,Valid,1/24/2019 1:01:18 AM
127.851,Valid,123,Valid,2547,Valid,1/24/2019 1:01:18 AM
130.079,Valid,131,Valid,2567,Valid,1/24/2019 1:01:18 AM
134.876,Valid,134,Valid,2595,Valid,1/24/2019 1:01:18 AM
139.526,Valid,134,Valid,2607,Valid,1/24/2019 1:01:18 AM
142.094,Valid,135,Valid,2626,Valid,1/24/2019 1:01:19 AM
144.613,Valid,136,Valid,2639,Valid,1/24/2019 1:01:19 AM
147.859,Valid,137,Valid,2654,Valid,1/24/2019 1:01:19 AM
150.718,Valid,138,Valid,2672,Valid,1/24/2019 1:01:19 AM
154.836,Valid,139,Valid,2684,Valid,1/24/2019 1:01:19 AM
158.275,Valid,139,Valid,2699,Valid,1/24/2019 1:01:19 AM
163.701,Valid,140,Valid,2717,Valid,1/24/2019 1:01:19 AM
169.854,Valid,142,Valid,2729,Valid,1/24/2019 1:01:19 AM
175.571,Valid,144,Valid,2747,Valid,1/24/2019 1:01:19 AM
177.993,Valid,146,Valid,2762,Valid,1/24/2019 1:01:20 AM
181.578,Valid,148,Valid,2774,Valid,1/24/2019 1:01:20 AM
183.613,Valid,149,Valid,2789,Valid,1/24/2019 1:01:20 AM
186.229,Valid,151,Valid,2807,Valid,1/24/2019 1:01:20 AM
188.942,Valid,153,Valid,2822,Valid,1/24/2019 1:01:20 AM
191.364,Valid,154,Valid,2836,Valid,1/24/2019 1:01:20 AM
194.901,Valid,156,Valid,2853,Valid,1/24/2019 1:01:20 AM
198.583,Valid,161,Valid,2882,Valid,1/24/2019 1:01:20 AM
200.376,Valid,163,Valid,2899,Valid,1/24/2019 1:01:21 AM
200.908,Valid,164,Valid,2913,Valid,1/24/2019 1:01:21 AM
200.908,Valid,166,Valid,2930,Valid,1/24/2019 1:01:21 AM
200.812,Valid,169,Valid,2930,Valid,1/24/2019 1:01:21 AM
200.327,Valid,170,Valid,2943,Valid,1/24/2019 1:01:21 AM
200.327,Valid,170,Valid,2943,Valid,1/24/2019 1:01:21 AM
199.891,Valid,172,Valid,2956,Valid,1/24/2019 1:01:21 AM
199.213,Valid,174,Valid,2971,Valid,1/24/2019 1:01:21 AM
198.971,Valid,176,Valid,3004,Valid,1/24/2019 1:01:21 AM
193.157,Valid,180,Valid,3064,Valid,1/24/2019 1:01:22 AM
193.012,Valid,181,Valid,3096,Valid,1/24/2019 1:01:22 AM
192.672,Valid,182,Valid,3109,Valid,1/24/2019 1:01:22 AM
193.399,Valid,183,Valid,3128,Valid,1/24/2019 1:01:22 AM
194.417,Valid,184,Valid,3140,Valid,1/24/2019 1:01:22 AM
193.399,Valid,186,Valid,3158,Valid,1/24/2019 1:01:22 AM
193.835,Valid,186,Valid,3171,Valid,1/24/2019 1:01:23 AM
192.915,Valid,187,Valid,3186,Valid,1/24/2019 1:01:23 AM
192.721,Valid,188,Valid,3199,Valid,1/24/2019 1:01:23 AM
193.012,Valid,189,Valid,3217,Valid,1/24/2019 1:01:23 AM
193.205,Valid,190,Valid,3232,Valid,1/24/2019 1:01:23 AM
193.787,Valid,191,Valid,3245,Valid,1/24/2019 1:01:23 AM
193.641,Valid,192,Valid,3263,Valid,1/24/2019 1:01:23 AM
193.641,Valid,194,Valid,3278,Valid,1/24/2019 1:01:23 AM
193.302,Valid,195,Valid,3291,Valid,1/24/2019 1:01:23 AM
192.43,Valid,197,Valid,3308,Valid,1/24/2019 1:01:24 AM
191.025,Valid,199,Valid,3322,Valid,1/24/2019 1:01:24 AM
189.233,Valid,202,Valid,3339,Valid,1/24/2019 1:01:24 AM
187.876,Valid,204,Valid,3353,Valid,1/24/2019 1:01:24 AM
186.665,Valid,205,Valid,3368,Valid,1/24/2019 1:01:24 AM
186.374,Valid,206,Valid,3381,Valid,1/24/2019 1:01:24 AM
184.291,Valid,209,Valid,3413,Valid,1/24/2019 1:01:24 AM
183.032,Valid,210,Valid,3427,Valid,1/24/2019 1:01:24 AM
180.464,Valid,212,Valid,3446,Valid,1/24/2019 1:01:25 AM
178.478,Valid,213,Valid,3460,Valid,1/24/2019 1:01:25 AM
176.83,Valid,215,Valid,3472,Valid,1/24/2019 1:01:25 AM
175.668,Valid,215,Valid,3491,Valid,1/24/2019 1:01:25 AM
174.989,Valid,216,Valid,3505,Valid,1/24/2019 1:01:25 AM
174.263,Valid,216,Valid,3524,Valid,1/24/2019 1:01:25 AM
173.875,Valid,216,Valid,3538,Valid,1/24/2019 1:01:25 AM
173.391,Valid,216,Valid,3551,Valid,1/24/2019 1:01:25 AM
170.726,Valid,218,Valid,3563,Valid,1/24/2019 1:01:25 AM
169.031,Valid,219,Valid,3581,Valid,1/24/2019 1:01:26 AM
168.546,Valid,219,Valid,3594,Valid,1/24/2019 1:01:26 AM
167.577,Valid,219,Valid,3608,Valid,1/24/2019 1:01:26 AM
167.335,Valid,220,Valid,3626,Valid,1/24/2019 1:01:26 AM
166.85,Valid,221,Valid,3640,Valid,1/24/2019 1:01:26 AM
167.674,Valid,221,Valid,3656,Valid,1/24/2019 1:01:26 AM
169.079,Valid,222,Valid,3675,Valid,1/24/2019 1:01:26 AM
166.608,Valid,224,Valid,3689,Valid,1/24/2019 1:01:26 AM
163.944,Valid,226,Valid,3701,Valid,1/24/2019 1:01:26 AM
163.411,Valid,226,Valid,3718,Valid,1/24/2019 1:01:27 AM
159.971,Valid,227,Valid,3730,Valid,1/24/2019 1:01:27 AM
155.126,Valid,229,Valid,3750,Valid,1/24/2019 1:01:27 AM
153.14,Valid,230,Valid,3763,Valid,1/24/2019 1:01:27 AM
151.929,Valid,230,Valid,3777,Valid,1/24/2019 1:01:27 AM
149.991,Valid,230,Valid,3793,Valid,1/24/2019 1:01:27 AM
148.538,Valid,230,Valid,3811,Valid,1/24/2019 1:01:27 AM
146.6,Valid,230,Valid,3824,Valid,1/24/2019 1:01:27 AM
142.675,Valid,231,Valid,3838,Valid,1/24/2019 1:01:27 AM
139.09,Valid,232,Valid,3854,Valid,1/24/2019 1:01:28 AM
136.813,Valid,231,Valid,3869,Valid,1/24/2019 1:01:28 AM
133.083,Valid,232,Valid,3882,Valid,1/24/2019 1:01:28 AM
129.789,Valid,232,Valid,3900,Valid,1/24/2019 1:01:28 AM
128.335,Valid,232,Valid,3915,Valid,1/24/2019 1:01:28 AM
126.64,Valid,232,Valid,3928,Valid,1/24/2019 1:01:28 AM
126.397,Valid,231,Valid,3932,Valid,1/24/2019 1:01:28 AM
123.636,Valid,230,Valid,3959,Valid,1/24/2019 1:01:28 AM
122.231,Valid,230,Valid,3973,Valid,1/24/2019 1:01:28 AM
121.068,Valid,231,Valid,3992,Valid,1/24/2019 1:01:29 AM
118.21,Valid,232,Valid,4006,Valid,1/24/2019 1:01:29 AM
116.466,Valid,233,Valid,4018,Valid,1/24/2019 1:01:29 AM
116.127,Valid,232,Valid,4037,Valid,1/24/2019 1:01:29 AM
115.303,Valid,232,Valid,4051,Valid,1/24/2019 1:01:29 AM
115.012,Valid,232,Valid,4065,Valid,1/24/2019 1:01:29 AM
115.594,Valid,230,Valid,4084,Valid,1/24/2019 1:01:29 AM
114.916,Valid,230,Valid,4098,Valid,1/24/2019 1:01:29 AM
113.995,Valid,230,Valid,4116,Valid,1/24/2019 1:01:29 AM
111.718,Valid,232,Valid,4129,Valid,1/24/2019 1:01:30 AM
110.604,Valid,233,Valid,4141,Valid,1/24/2019 1:01:30 AM
110.362,Valid,233,Valid,4154,Valid,1/24/2019 1:01:30 AM
110.022,Valid,233,Valid,4173,Valid,1/24/2019 1:01:30 AM
109.926,Valid,233,Valid,4187,Valid,1/24/2019 1:01:30 AM
110.168,Valid,233,Valid,4202,Valid,1/24/2019 1:01:30 AM
113.656,Valid,232,Valid,4234,Valid,1/24/2019 1:01:30 AM
113.171,Valid,232,Valid,4247,Valid,1/24/2019 1:01:30 AM
111.96,Valid,234,Valid,4267,Valid,1/24/2019 1:01:31 AM
110.313,Valid,236,Valid,4279,Valid,1/24/2019 1:01:31 AM
109.732,Valid,236,Valid,4293,Valid,1/24/2019 1:01:31 AM
109.732,Valid,236,Valid,4310,Valid,1/24/2019 1:01:31 AM
109.926,Valid,236,Valid,4325,Valid,1/24/2019 1:01:31 AM
111.524,Valid,234,Valid,4341,Valid,1/24/2019 1:01:31 AM
112.978,Valid,232,Valid,4354,Valid,1/24/2019 1:01:31 AM
111.282,Valid,234,Valid,4368,Valid,1/24/2019 1:01:31 AM
110.119,Valid,236,Valid,4381,Valid,1/24/2019 1:01:31 AM
109.635,Valid,237,Valid,4401,Valid,1/24/2019 1:01:32 AM
107.745,Valid,239,Valid,4414,Valid,1/24/2019 1:01:32 AM
107.164,Valid,239,Valid,4430,Valid,1/24/2019 1:01:32 AM
107.552,Valid,239,Valid,4448,Valid,1/24/2019 1:01:32 AM
107.116,Valid,239,Valid,4463,Valid,1/24/2019 1:01:32 AM
107.6,Valid,239,Valid,4475,Valid,1/24/2019 1:01:32 AM
107.891,Valid,239,Valid,4506,Valid,1/24/2019 1:01:32 AM
104.112,Valid,242,Valid,4523,Valid,1/24/2019 1:01:32 AM
102.949,Valid,242,Valid,4534,Valid,1/24/2019 1:01:33 AM
102.852,Valid,242,Valid,4549,Valid,1/24/2019 1:01:33 AM
104.548,Valid,241,Valid,4564,Valid,1/24/2019 1:01:33 AM
104.79,Valid,241,Valid,4583,Valid,1/24/2019 1:01:33 AM
105.032,Valid,241,Valid,4595,Valid,1/24/2019 1:01:33 AM
105.565,Valid,240,Valid,4611,Valid,1/24/2019 1:01:33 AM
105.759,Valid,240,Valid,4629,Valid,1/24/2019 1:01:33 AM
104.936,Valid,241,Valid,4644,Valid,1/24/2019 1:01:33 AM
103.143,Valid,242,Valid,4658,Valid,1/24/2019 1:01:33 AM
103.385,Valid,241,Valid,4674,Valid,1/24/2019 1:01:34 AM
103.143,Valid,242,Valid,4688,Valid,1/24/2019 1:01:34 AM
102.465,Valid,242,Valid,4701,Valid,1/24/2019 1:01:34 AM
102.998,Valid,242,Valid,4717,Valid,1/24/2019 1:01:34 AM
103.095,Valid,242,Valid,4731,Valid,1/24/2019 1:01:34 AM
104.16,Valid,241,Valid,4745,Valid,1/24/2019 1:01:34 AM
105.662,Valid,239,Valid,4765,Valid,1/24/2019 1:01:34 AM
105.226,Valid,240,Valid,4779,Valid,1/24/2019 1:01:34 AM
105.226,Valid,241,Valid,4794,Valid,1/24/2019 1:01:34 AM
101.69,Valid,244,Valid,4812,Valid,1/24/2019 1:01:35 AM
101.302,Valid,244,Valid,4825,Valid,1/24/2019 1:01:35 AM
102.319,Valid,243,Valid,4838,Valid,1/24/2019 1:01:35 AM
102.659,Valid,242,Valid,4856,Valid,1/24/2019 1:01:35 AM
103.191,Valid,243,Valid,4870,Valid,1/24/2019 1:01:35 AM
104.79,Valid,241,Valid,4882,Valid,1/24/2019 1:01:35 AM
104.112,Valid,241,Valid,4900,Valid,1/24/2019 1:01:35 AM
103.627,Valid,242,Valid,4913,Valid,1/24/2019 1:01:35 AM
103.385,Valid,243,Valid,4929,Valid,1/24/2019 1:01:35 AM
100.672,Valid,245,Valid,4960,Valid,1/24/2019 1:01:36 AM
100.382,Valid,246,Valid,4979,Valid,1/24/2019 1:01:36 AM
99.752,Valid,246,Valid,4979,Valid,1/24/2019 1:01:36 AM
97.717,Valid,246,Valid,5005,Valid,1/24/2019 1:01:36 AM
93.066,Valid,247,Valid,5018,Valid,1/24/2019 1:01:36 AM
38.564,Valid,263,Valid,5039,Valid,1/24/2019 1:01:37 AM
38.031,Valid,257,Valid,5051,Valid,1/24/2019 1:01:37 AM
33.525,Valid,270,Valid,5058,Valid,1/24/2019 1:01:38 AM
35.851,Valid,255,Valid,5067,Valid,1/24/2019 1:01:38 AM
31.975,Valid,269,Valid,5065,Valid,1/24/2019 1:01:40 AM
33.574,Valid,261,Valid,5070,Valid,1/24/2019 1:01:40 AM
38.757,Valid,258,Valid,5073,Valid,1/24/2019 1:01:41 AM
35.657,Valid,271,Valid,5074,Valid,1/24/2019 1:01:42 AM
33.089,Valid,263,Valid,5070,Valid,1/24/2019 1:01:42 AM
36.965,Valid,267,Valid,5070,Valid,1/24/2019 1:01:43 AM
37.013,Valid,269,Valid,5070,Valid,1/24/2019 1:01:47 AM
37.595,Valid,266,Valid,5066,Valid,1/24/2019 1:01:48 AM
38.224,Valid,268,Valid,5070,Valid,1/24/2019 1:01:50 AM
36.723,Valid,269,Valid,5068,Valid,1/24/2019 1:01:50 AM
36.819,Valid,266,Valid,5074,Valid,1/24/2019 1:01:52 AM
40.937,Valid,264,Valid,5071,Valid,1/24/2019 1:01:52 AM
40.841,Valid,261,Valid,5080,Valid,1/24/2019 1:01:53 AM
38.564,Valid,264,Valid,5076,Valid,1/24/2019 1:01:54 AM
36.141,Valid,266,Valid,5073,Valid,1/24/2019 1:01:54 AM
35.221,Valid,256,Valid,5078,Valid,1/24/2019 1:01:56 AM
35.511,Valid,258,Valid,5079,Valid,1/24/2019 1:01:56 AM
41.567,Valid,263,Valid,5068,Valid,1/24/2019 1:01:58 AM
39.775,Valid,267,Valid,5079,Valid,1/24/2019 1:01:58 AM
37.74,Valid,255,Valid,5075,Valid,1/24/2019 1:01:59 AM
37.885,Valid,265,Valid,5073,Valid,1/24/2019 1:01:59 AM
36.383,Valid,268,Valid,5073,Valid,1/24/2019 1:02:01 AM
37.062,Valid,265,Valid,5077,Valid,1/24/2019 1:02:01 AM
37.207,Valid,257,Valid,5078,Valid,1/24/2019 1:02:03 AM
36.771,Valid,256,Valid,5075,Valid,1/24/2019 1:02:04 AM
37.401,Valid,255,Valid,5079,Valid,1/24/2019 1:02:04 AM
38.224,Valid,267,Valid,5077,Valid,1/24/2019 1:02:07 AM
35.802,Valid,258,Valid,5067,Valid,1/24/2019 1:02:07 AM
39.096,Valid,268,Valid,5067,Valid,1/24/2019 1:02:07 AM
37.643,Valid,254,Valid,5077,Valid,1/24/2019 1:02:09 AM
38.37,Valid,254,Valid,5078,Valid,1/24/2019 1:02:09 AM
37.643,Valid,268,Valid,5076,Valid,1/24/2019 1:02:09 AM
36.771,Valid,262,Valid,5071,Valid,1/24/2019 1:02:10 AM
39.823,Valid,261,Valid,5074,Valid,1/24/2019 1:02:11 AM
41.083,Valid,259,Valid,5078,Valid,1/24/2019 1:02:11 AM
40.744,Valid,260,Valid,5075,Valid,1/24/2019 1:02:13 AM
38.806,Valid,267,Valid,5069,Valid,1/24/2019 1:02:18 AM
37.062,Valid,264,Valid,5069,Valid,1/24/2019 1:02:18 AM
38.854,Valid,255,Valid,5072,Valid,1/24/2019 1:02:18 AM
40.695,Valid,256,Valid,5074,Valid,1/24/2019 1:02:19 AM
41.277,Valid,265,Valid,5074,Valid,1/24/2019 1:02:19 AM
38.709,Valid,267,Valid,5068,Valid,1/24/2019 1:02:20 AM
36.965,Valid,264,Valid,5076,Valid,1/24/2019 1:02:21 AM
36.965,Valid,264,Valid,5076,Valid,1/24/2019 1:02:21 AM
41.325,Valid,259,Valid,5075,Valid,1/24/2019 1:02:21 AM
41.906,Valid,261,Valid,5063,Valid,1/24/2019 1:02:22 AM
40.017,Valid,266,Valid,5074,Valid,1/24/2019 1:02:23 AM
39.145,Valid,268,Valid,5068,Valid,1/24/2019 1:02:24 AM
126.494,Valid,227,Valid,5072,Valid,1/24/2019 1:02:33 AM
132.066,Valid,223,Valid,5072,Valid,1/24/2019 1:02:38 AM
126.252,Valid,227,Valid,5071,Valid,1/24/2019 1:02:50 AM
133.132,Valid,223,Valid,5071,Valid,1/24/2019 1:02:52 AM
132.308,Valid,223,Valid,5071,Valid,1/24/2019 1:02:53 AM
134.197,Valid,223,Valid,5073,Valid,1/24/2019 1:02:56 AM
129.74,Valid,226,Valid,5071,Valid,1/24/2019 1:03:01 AM
130.661,Valid,226,Valid,5071,Valid,1/24/2019 1:03:03 AM
130.758,Valid,225,Valid,5071,Valid,1/24/2019 1:03:13 AM
134.052,Valid,224,Valid,5071,Valid,1/24/2019 1:03:14 AM
133.761,Valid,225,Valid,5071,Valid,1/24/2019 1:03:23 AM
134.585,Valid,225,Valid,5071,Valid,1/24/2019 1:03:23 AM
136.426,Valid,223,Valid,5071,Valid,1/24/2019 1:03:26 AM
112.057,Valid,241,Valid,5068,Valid,1/24/2019 1:03:39 AM
86.284,Valid,252,Valid,5068,Valid,1/24/2019 1:03:40 AM
42.149,Valid,262,Valid,5069,Valid,1/24/2019 1:03:41 AM
44.232,Valid,259,Valid,5070,Valid,1/24/2019 1:03:43 AM
43.941,Valid,262,Valid,5066,Valid,1/24/2019 1:03:46 AM
48.447,Valid,256,Valid,5068,Valid,1/24/2019 1:04:01 AM
50.627,Valid,255,Valid,5068,Valid,1/24/2019 1:04:03 AM
50.239,Valid,258,Valid,5074,Valid,1/24/2019 1:04:12 AM
51.305,Valid,257,Valid,5072,Valid,1/24/2019 1:04:12 AM
52.71,Valid,256,Valid,5078,Valid,1/24/2019 1:04:13 AM
53.776,Valid,256,Valid,5078,Valid,1/24/2019 1:04:17 AM
48.301,Valid,261,Valid,5075,Valid,1/24/2019 1:04:21 AM
51.838,Valid,261,Valid,5075,Valid,1/24/2019 1:04:23 AM
55.229,Valid,256,Valid,5075,Valid,1/24/2019 1:04:23 AM
54.745,Valid,261,Valid,5076,Valid,1/24/2019 1:04:33 AM
48.834,Valid,263,Valid,5072,Valid,1/24/2019 1:04:33 AM
56.634,Valid,259,Valid,5069,Valid,1/24/2019 1:04:37 AM
53.485,Valid,262,Valid,5069,Valid,1/24/2019 1:04:37 AM
50.045,Valid,262,Valid,5071,Valid,1/24/2019 1:04:38 AM
51.208,Valid,258,Valid,5070,Valid,1/24/2019 1:04:38 AM
57.603,Valid,258,Valid,5068,Valid,1/24/2019 1:04:41 AM
57.603,Valid,258,Valid,5073,Valid,1/24/2019 1:04:41 AM
52.274,Valid,264,Valid,5068,Valid,1/24/2019 1:04:43 AM
54.696,Valid,257,Valid,5078,Valid,1/24/2019 1:04:53 AM
49.27,Valid,258,Valid,5077,Valid,1/24/2019 1:04:58 AM
52.71,Valid,261,Valid,5077,Valid,1/24/2019 1:05:03 AM
50.481,Valid,262,Valid,5077,Valid,1/24/2019 1:05:03 AM
52.274,Valid,264,Valid,5068,Valid,1/24/2019 1:05:08 AM
56.295,Valid,256,Valid,5068,Valid,1/24/2019 1:05:09 AM
52.226,Valid,261,Valid,5069,Valid,1/24/2019 1:05:13 AM
52.565,Valid,262,Valid,5072,Valid,1/24/2019 1:05:23 AM
57.652,Valid,258,Valid,5072,Valid,1/24/2019 1:05:26 AM
49.076,Valid,257,Valid,5073,Valid,1/24/2019 1:05:28 AM
50.336,Valid,260,Valid,5074,Valid,1/24/2019 1:05:32 AM
52.904,Valid,256,Valid,5074,Valid,1/24/2019 1:05:33 AM
58.427,Valid,260,Valid,5077,Valid,1/24/2019 1:05:40 AM
58.427,Valid,260,Valid,5076,Valid,1/24/2019 1:05:40 AM
57.797,Valid,257,Valid,5077,Valid,1/24/2019 1:05:43 AM
53.098,Valid,257,Valid,5067,Valid,1/24/2019 1:05:44 AM
58.814,Valid,257,Valid,5077,Valid,1/24/2019 1:05:45 AM
55.714,Valid,257,Valid,5072,Valid,1/24/2019 1:05:50 AM
56.731,Valid,259,Valid,5072,Valid,1/24/2019 1:05:53 AM
43.408,Valid,258,Valid,5070,Valid,1/24/2019 1:05:59 AM
41.083,Valid,254,Valid,5070,Valid,1/24/2019 1:06:03 AM
40.744,Valid,256,Valid,5070,Valid,1/24/2019 1:06:05 AM
38.806,Valid,265,Valid,5070,Valid,1/24/2019 1:06:06 AM
46.315,Valid,259,Valid,5076,Valid,1/24/2019 1:06:09 AM
44.474,Valid,266,Valid,5076,Valid,1/24/2019 1:06:13 AM
40.986,Valid,265,Valid,5067,Valid,1/24/2019 1:06:14 AM
43.36,Valid,265,Valid,5066,Valid,1/24/2019 1:06:14 AM
39.29,Valid,257,Valid,5070,Valid,1/24/2019 1:06:21 AM
43.457,Valid,264,Valid,5070,Valid,1/24/2019 1:06:23 AM
41.809,Valid,257,Valid,5066,Valid,1/24/2019 1:06:29 AM
42.1,Valid,257,Valid,5072,Valid,1/24/2019 1:06:29 AM
39.629,Valid,265,Valid,5075,Valid,1/24/2019 1:06:31 AM
42.682,Valid,256,Valid,5067,Valid,1/24/2019 1:06:33 AM
45.346,Valid,258,Valid,5072,Valid,1/24/2019 1:06:38 AM
47.042,Valid,257,Valid,5072,Valid,1/24/2019 1:06:42 AM
47.042,Valid,257,Valid,5073,Valid,1/24/2019 1:06:42 AM
43.457,Valid,266,Valid,5072,Valid,1/24/2019 1:06:42 AM
42.972,Valid,260,Valid,5074,Valid,1/24/2019 1:06:43 AM
40.986,Valid,263,Valid,5066,Valid,1/24/2019 1:06:44 AM
42.778,Valid,265,Valid,5070,Valid,1/24/2019 1:06:45 AM
40.647,Valid,261,Valid,5068,Valid,1/24/2019 1:06:51 AM
41.761,Valid,262,Valid,5068,Valid,1/24/2019 1:06:53 AM
46.121,Valid,257,Valid,5071,Valid,1/24/2019 1:07:03 AM
43.99,Valid,256,Valid,5073,Valid,1/24/2019 1:07:06 AM
44.329,Valid,255,Valid,5071,Valid,1/24/2019 1:07:06 AM
47.429,Valid,262,Valid,5068,Valid,1/24/2019 1:07:08 AM
45.588,Valid,263,Valid,5068,Valid,1/24/2019 1:07:09 AM
43.602,Valid,266,Valid,5076,Valid,1/24/2019 1:07:09 AM
41.277,Valid,259,Valid,5076,Valid,1/24/2019 1:07:10 AM
44.523,Valid,265,Valid,5077,Valid,1/24/2019 1:07:13 AM
46.509,Valid,261,Valid,5072,Valid,1/24/2019 1:07:23 AM
42.149,Valid,261,Valid,5077,Valid,1/24/2019 1:07:25 AM
49.076,Valid,260,Valid,5078,Valid,1/24/2019 1:07:29 AM
42.778,Valid,261,Valid,5078,Valid,1/24/2019 1:07:33 AM
41.809,Valid,264,Valid,5078,Valid,1/24/2019 1:07:34 AM
48.011,Valid,261,Valid,5067,Valid,1/24/2019 1:07:42 AM
46.896,Valid,258,Valid,5068,Valid,1/24/2019 1:07:43 AM
48.689,Valid,261,Valid,5067,Valid,1/24/2019 1:07:52 AM
46.896,Valid,263,Valid,5067,Valid,1/24/2019 1:07:53 AM
42.488,Valid,258,Valid,5068,Valid,1/24/2019 1:07:59 AM
42.488,Valid,262,Valid,5068,Valid,1/24/2019 1:08:03 AM
41.277,Valid,261,Valid,5068,Valid,1/24/2019 1:08:05 AM
49.513,Valid,259,Valid,5068,Valid,1/24/2019 1:08:07 AM
48.253,Valid,258,Valid,5076,Valid,1/24/2019 1:08:09 AM
43.65,Valid,261,Valid,5077,Valid,1/24/2019 1:08:13 AM
49.125,Valid,257,Valid,5069,Valid,1/24/2019 1:08:14 AM
46.993,Valid,259,Valid,5074,Valid,1/24/2019 1:08:14 AM
45.104,Valid,263,Valid,5072,Valid,1/24/2019 1:08:23 AM
41.519,Valid,267,Valid,5072,Valid,1/24/2019 1:08:24 AM
41.519,Valid,267,Valid,5066,Valid,1/24/2019 1:08:24 AM
43.893,Valid,263,Valid,5071,Valid,1/24/2019 1:08:28 AM
44.329,Valid,257,Valid,5070,Valid,1/24/2019 1:08:29 AM
50.481,Valid,261,Valid,5070,Valid,1/24/2019 1:08:30 AM
45.879,Valid,262,Valid,5077,Valid,1/24/2019 1:08:33 AM
43.554,Valid,262,Valid,5071,Valid,1/24/2019 1:08:40 AM
46.363,Valid,264,Valid,5074,Valid,1/24/2019 1:08:40 AM
45.007,Valid,258,Valid,5071,Valid,1/24/2019 1:08:43 AM
48.156,Valid,264,Valid,5073,Valid,1/24/2019 1:08:43 AM
43.505,Valid,257,Valid,5073,Valid,1/24/2019 1:08:46 AM
43.505,Valid,257,Valid,5073,Valid,1/24/2019 1:08:46 AM
49.27,Valid,262,Valid,5071,Valid,1/24/2019 1:08:49 AM
46.654,Valid,265,Valid,5071,Valid,1/24/2019 1:08:53 AM
